"CHROM","POS","MEAN_DEPTH","VAR_DEPTH","RADtag"
"scaffold206_cov80",577004,110.66,2714.6,2680
"scaffold206_cov80",645545,68.6333,1608.51,2681
"scaffold206_cov80",645546,68.6744,1612.32,2681
"scaffold206_cov80",645551,69.2379,1645.65,2681
"scaffold206_cov80",645557,72.0143,1730.62,2681
"scaffold206_cov80",647234,56.653,782.137,2682
"scaffold206_cov80",689546,43.059,389.557,2683
"scaffold206_cov80",700753,38.4884,293.232,2684
"scaffold206_cov80",700754,38.5403,294.134,2684
"scaffold206_cov80",700774,38.6941,295.628,2684
"scaffold206_cov80",700781,38.7245,296.114,2684
"scaffold206_cov80",700784,38.7335,296.174,2684
"scaffold206_cov80",700789,38.7281,296.137,2684
"scaffold206_cov80",700796,38.7352,296.453,2684
"scaffold206_cov80",766480,51.4311,658.515,2685
"scaffold206_cov80",766499,51.8658,673.174,2685
"scaffold206_cov80",766517,51.839,675.648,2685
"scaffold206_cov80",783053,78.2809,2013.85,2686
"scaffold206_cov80",829384,40.095,277.242,2687
"scaffold206_cov80",829431,39.8014,278.959,2687
"scaffold206_cov80",846742,102.605,2137.75,2688
"scaffold206_cov80",846745,102.676,2131.95,2688
"scaffold206_cov80",846766,101.916,2114.36,2688
"scaffold206_cov80",848511,113.079,3072.78,2689
"scaffold206_cov80",849849,111.538,4032.03,2690
"scaffold206_cov80",849857,111.535,4029.45,2690
"scaffold206_cov80",849882,111.564,4034.19,2690
"scaffold206_cov80",849885,111.54,4031.8,2690
"scaffold206_cov80",864668,128.341,4737.98,2691
"scaffold206_cov80",864669,129.703,4777.51,2691
"scaffold206_cov80",864670,129.946,4757.24,2691
"scaffold206_cov80",864701,130.374,4762.02,2691
"scaffold206_cov80",864704,130.377,4760.26,2691
"scaffold206_cov80",882033,78.3685,1610.69,2692
"scaffold206_cov80",882036,79.22,1593.97,2692
"scaffold206_cov80",882037,79.2934,1595.98,2692
"scaffold206_cov80",882052,79.3614,1593.96,2692
"scaffold206_cov80",882059,79.3775,1594.02,2692
"scaffold206_cov80",882086,80.4258,1565.67,2692
"scaffold206_cov80",884826,97.297,2277.7,2693
"scaffold206_cov80",905447,57.2952,670.545,2694
"scaffold206_cov80",905459,57.3005,670.3,2694
"scaffold206_cov80",905461,57.2826,670.644,2694
"scaffold206_cov80",905488,57.2844,670.795,2694
"scaffold206_cov80",942027,41.4025,590.721,2695
"scaffold206_cov80",942031,41.5635,589.221,2695
"scaffold206_cov80",960019,75.0718,1459.67,2696
"scaffold206_cov80",960026,75.0682,1448.92,2696
"scaffold206_cov80",989716,98.2791,2167.65,2697
"scaffold206_cov80",989752,98.3005,2167.9,2697
"scaffold206_cov80",989755,98.1735,2159.01,2697
"scaffold206_cov80",990155,60.9964,4755.76,2698
"scaffold206_cov80",990162,58.9428,4078.99,2698
"scaffold206_cov80",990165,58.941,4070.37,2698
"scaffold206_cov80",990172,58.5224,4068.41,2698
"scaffold206_cov80",990173,51.4955,3005.02,2698
"scaffold206_cov80",990178,46.746,1993.48,2698
"scaffold206_cov80",990186,41.9034,946.528,2698
"scaffold206_cov80",1083618,67.0161,986.317,2699
"scaffold206_cov80",1084960,71.229,2016.57,2700
"scaffold206_cov80",1084962,71.2111,2019.54,2700
"scaffold206_cov80",1084987,70.9088,2002.92,2700
"scaffold206_cov80",1147660,53.4204,826.775,2701
"scaffold206_cov80",1147668,53.4436,827.667,2701
"scaffold206_cov80",1147689,53.5027,829.139,2701
"scaffold206_cov80",1147695,53.4812,829.723,2701
"scaffold206_cov80",1147704,53.4866,829.999,2701
"scaffold206_cov80",1171451,58.0447,688.179,2702
"scaffold206_cov80",1194362,51.4079,1032.01,2703
"scaffold206_cov80",1194441,123.825,9188.36,2704
"scaffold206_cov80",1194449,123.703,9197.75,2704
"scaffold206_cov80",1194470,123.717,9188.98,2704
"scaffold206_cov80",1194475,123.571,9195.5,2704
"scaffold206_cov80",1194476,123.71,9191.07,2704
"scaffold206_cov80",1199732,40.1556,449.935,2705
"scaffold207_cov83",1162,106.569,2443.04,2706
"scaffold207_cov83",1163,106.56,2443.68,2706
"scaffold207_cov83",1171,106.114,2424.26,2706
"scaffold207_cov83",54872,51.8086,781.904,2707
"scaffold207_cov83",54896,51.975,777.774,2707
"scaffold207_cov83",76745,52.1038,698.771,2708
"scaffold207_cov83",84117,70.1503,1194.64,2709
"scaffold207_cov83",84123,69.8927,1205.35,2709
"scaffold207_cov83",84165,70.1914,1194.91,2709
"scaffold207_cov83",91608,33.254,245.828,2710
"scaffold207_cov83",111094,69.3309,1209.26,2711
"scaffold207_cov83",111099,69.0107,1196.72,2711
"scaffold207_cov83",124256,64.127,1479.59,2712
"scaffold207_cov83",145156,60.8855,912.729,2713
"scaffold207_cov83",145167,60.9159,912.084,2713
"scaffold207_cov83",145170,60.9177,912.169,2713
"scaffold207_cov83",181013,89.059,1734.8,2714
"scaffold207_cov83",226269,84.932,1911.42,2715
"scaffold207_cov83",226275,85.1145,1892.69,2715
"scaffold207_cov83",250357,72.585,1039.06,2716
"scaffold207_cov83",250394,72.9195,1024.5,2716
"scaffold207_cov83",254494,75.3023,1534.61,2717
"scaffold207_cov83",257323,77.5474,1320.27,2718
"scaffold207_cov83",257325,77.5349,1320.41,2718
"scaffold207_cov83",257339,77.5224,1319.3,2718
"scaffold207_cov83",262714,70.78,1192.41,2719
"scaffold207_cov83",262738,72.0465,1110.24,2719
"scaffold207_cov83",262745,70.7424,1144.31,2719
"scaffold209_cov82",8120,64.1038,1002.57,2720
"scaffold209_cov82",92362,90.2272,2110.54,2721
"scaffold209_cov82",92377,91.4973,2036.82,2721
"scaffold209_cov82",92380,91.6404,2039.75,2721
"scaffold209_cov82",92390,92.1735,2011.91,2721
"scaffold209_cov82",118143,49.2755,493.953,2722
"scaffold209_cov82",118146,49.1807,491.005,2722
"scaffold209_cov82",118158,49.356,493.563,2722
"scaffold209_cov82",118162,49.3381,492.801,2722
"scaffold209_cov82",118167,49.3936,494.11,2722
"scaffold209_cov82",118169,49.9714,504.046,2722
"scaffold209_cov82",118177,50.2182,507.035,2722
"scaffold209_cov82",118182,50.229,507.768,2722
"scaffold209_cov82",118233,83.254,1493.97,2723
"scaffold209_cov82",118274,83.1807,1475.06,2723
"scaffold209_cov82",120227,52.5671,704.526,2724
"scaffold209_cov82",120248,52.3488,701.837,2724
"scaffold209_cov82",120263,52.9106,698.211,2724
"scaffold209_cov82",120277,52.6458,693.57,2724
"scaffold209_cov82",120371,94.5259,3127.19,2725
"scaffold209_cov82",120388,104.42,3203.2,2725
"scaffold209_cov82",120408,103.043,3250.87,2725
"scaffold209_cov82",120409,104.923,3239.56,2725
"scaffold209_cov82",120422,104.728,3250.09,2725
"scaffold209_cov82",130099,83.7084,2772.26,2726
"scaffold209_cov82",130111,81.5725,2765.48,2726
"scaffold209_cov82",130147,84.9213,2782.38,2726
"scaffold209_cov82",150386,101.347,2451.93,2727
"scaffold209_cov82",223385,53.2612,700.77,2728
"scaffold209_cov82",223435,53.4204,702.531,2728
"scaffold209_cov82",230513,48.5403,636.428,2729
"scaffold209_cov82",230528,48.5546,635.423,2729
"scaffold209_cov82",290129,92.5206,1774.98,2730
"scaffold209_cov82",290136,92.3166,1773.08,2730
"scaffold209_cov82",290152,92.0555,1768.77,2730
"scaffold209_cov82",290154,92.5188,1764.59,2730
"scaffold209_cov82",369533,36.2326,375.182,2731
"scaffold209_cov82",425047,65.4383,900.555,2732
"scaffold209_cov82",450555,47.7013,650.998,2733
"scaffold209_cov82",450605,48.1682,630.982,2733
"scaffold209_cov82",466001,93.8515,3514.73,2734
"scaffold209_cov82",466005,93.8104,3511.57,2734
"scaffold209_cov82",510523,49.3631,484.64,2735
"scaffold209_cov82",510576,49.4132,482.816,2735
"scaffold209_cov82",510629,99.0143,1818.17,2736
"scaffold209_cov82",510636,99.0787,1821.42,2736
"scaffold209_cov82",562985,89.127,2659.97,2737
"scaffold209_cov82",562998,89.8247,2608.14,2737
"scaffold209_cov82",563001,89.8211,2607,2737
"scaffold209_cov82",563005,89.814,2603.36,2737
"scaffold209_cov82",563022,89.8945,2606.14,2737
"scaffold209_cov82",613280,79.127,1258.38,2738
"scaffold209_cov82",613302,78.3363,1247.17,2738
"scaffold209_cov82",613338,79.2737,1262.54,2738
"scaffold209_cov82",660496,76.0233,2471.15,2739
"scaffold209_cov82",660499,76.102,2467.13,2739
"scaffold209_cov82",660529,76.1771,2468.23,2739
"scaffold209_cov82",660553,76.2737,2471.39,2739
"scaffold209_cov82",666480,78.6047,1642.98,2740
"scaffold209_cov82",666485,78.6637,1638.79,2740
"scaffold209_cov82",666492,78.7424,1634.97,2740
"scaffold209_cov82",666498,78.9141,1634.45,2740
"scaffold209_cov82",666504,78.9821,1635.52,2740
"scaffold209_cov82",666513,79.4937,1631.67,2740
"scaffold209_cov82",666540,80.1682,1672.51,2740
"scaffold209_cov82",666599,30.2451,225.264,2741
"scaffold209_cov82",666605,30.6977,251.796,2741
"scaffold209_cov82",666609,30.8462,258.629,2741
"scaffold209_cov82",666610,30.8462,258.629,2741
"scaffold209_cov82",666613,31.3077,291.493,2741
"scaffold209_cov82",666615,31.4723,297.357,2741
"scaffold209_cov82",666616,31.3971,294.899,2741
"scaffold209_cov82",666619,31.4991,297.605,2741
"scaffold209_cov82",666626,31.5653,304.071,2741
"scaffold209_cov82",666627,31.5725,304.242,2741
"scaffold209_cov82",728362,43.0823,444.52,2742
"scaffold209_cov82",743940,58.6064,1654.8,2743
"scaffold209_cov82",743942,58.5617,1653.66,2743
"scaffold209_cov82",743972,58.3918,1666.08,2743
"scaffold209_cov82",743979,58.3614,1665.22,2743
"scaffold209_cov82",760077,69.4597,1251.56,2744
"scaffold209_cov82",844345,53.3971,726.333,2745
"scaffold209_cov82",844375,53.5027,725.29,2745
"scaffold209_cov82",844444,65.5832,1346.77,2746
"scaffold209_cov82",844450,65.4526,1345.78,2746
"scaffold209_cov82",844451,65.5653,1345.49,2746
"scaffold209_cov82",844456,65.5259,1347.38,2746
"scaffold209_cov82",869956,59.3721,1211.46,2747
"scaffold209_cov82",869957,58.932,1232.35,2747
"scaffold209_cov82",869959,59.4848,1210.48,2747
"scaffold209_cov82",869984,59.0823,1233.27,2747
"scaffold209_cov82",869991,59.0411,1234.54,2747
"scaffold209_cov82",901889,83.0519,3603.05,2748
"scaffold209_cov82",901920,83.0447,3598.74,2748
"scaffold209_cov82",933630,65.0805,3744.1,2749
"scaffold2098_cov82",28238,111.869,2741.67,2750
"scaffold2098_cov82",28240,111.81,2731.23,2750
"scaffold2098_cov82",28253,113.125,2698.8,2750
"scaffold2098_cov82",69548,91.0537,1562.23,2751
"scaffold2098_cov82",69565,91.0733,1560.29,2751
"scaffold2098_cov82",90581,41.5975,367.714,2752
"scaffold2098_cov82",90583,41.5886,367.404,2752
"scaffold2098_cov82",90590,41.0572,360.617,2752
"scaffold2098_cov82",111629,98.3005,2289,2753
"scaffold2098_cov82",136112,47.7513,447.065,2754
"scaffold2098_cov82",136117,47.7513,446.628,2754
"scaffold2098_cov82",136126,47.8569,454.521,2754
"scaffold210_cov72",11639,59.5528,852.689,2755
"scaffold210_cov72",11643,59.5581,852.34,2755
"scaffold210_cov72",11644,59.5581,852.34,2755
"scaffold210_cov72",11646,59.8122,855.522,2755
"scaffold210_cov72",11648,59.9284,852.873,2755
"scaffold210_cov72",11649,59.9284,852.873,2755
"scaffold210_cov72",42163,49.0125,582.65,2756
"scaffold210_cov72",42170,48.8998,582.7,2756
"scaffold210_cov72",42174,48.9785,582.494,2756
"scaffold210_cov72",71282,67.1324,1279.85,2757
"scaffold210_cov72",143621,50.3792,1082.59,2758
"scaffold210_cov72",143644,51.9249,1229.04,2758
"scaffold210_cov72",143660,51.9517,1224.13,2758
"scaffold210_cov72",160292,127.24,5321.74,2759
"scaffold210_cov72",160297,127.147,5316.96,2759
"scaffold210_cov72",160326,127.1,5331.59,2759
"scaffold210_cov72",160330,127.068,5331.74,2759
"scaffold210_cov72",160336,126.148,5332.12,2759
"scaffold212_cov85",38104,36.0859,316.322,2760
"scaffold212_cov85",38113,36.0787,316.148,2760
"scaffold212_cov85",38115,36.0698,316.276,2760
"scaffold212_cov85",38141,36.0143,317.369,2760
"scaffold212_cov85",100544,119.413,4270.63,2761
"scaffold212_cov85",100557,119.469,4273.51,2761
"scaffold212_cov85",100567,119.492,4262.27,2761
"scaffold212_cov85",100568,119.626,4278.76,2761
"scaffold212_cov85",141520,71.1521,1290.63,2762
"scaffold212_cov85",141524,71.1485,1291.26,2762
"scaffold212_cov85",141537,71.1699,1286.65,2762
"scaffold212_cov85",141540,71.3202,1292.55,2762
"scaffold212_cov85",141544,71.2934,1292.34,2762
"scaffold212_cov85",141552,71.2952,1289.05,2762
"scaffold212_cov85",141554,71.3775,1293.32,2762
"scaffold212_cov85",141565,71.3614,1293.92,2762
"scaffold212_cov85",180817,55.7871,574.028,2763
"scaffold212_cov85",201145,114.809,2354.67,2764
"scaffold212_cov85",201154,114.778,2354.21,2764
"scaffold212_cov85",201157,114.794,2351.88,2764
"scaffold212_cov85",201160,114.17,2357.4,2764
"scaffold212_cov85",201175,114.657,2353.63,2764
"scaffold212_cov85",219905,43.9946,370.034,2765
"scaffold212_cov85",219996,45.7299,530.011,2766
"scaffold212_cov85",220043,45.4311,540.561,2766
"scaffold212_cov85",241126,45.9088,387.223,2767
"scaffold212_cov85",241130,45.9696,387.442,2767
"scaffold212_cov85",241161,46.0447,386.537,2767
"scaffold212_cov85",259923,56.6369,659.085,2768
"scaffold212_cov85",259928,56.6691,660.118,2768
"scaffold212_cov85",269513,41.347,484.306,2769
"scaffold212_cov85",269521,41.3721,484.962,2769
"scaffold212_cov85",321827,62.8497,799.225,2770
"scaffold212_cov85",321851,63.2379,800.683,2770
"scaffold212_cov85",341772,89.093,3107.32,2771
"scaffold212_cov85",341775,89.1986,3100.94,2771
"scaffold212_cov85",341791,97.5993,3215.31,2771
"scaffold212_cov85",341794,94.576,3197.93,2771
"scaffold212_cov85",347067,116.496,2950.63,2772
"scaffold212_cov85",347074,119.417,2903.06,2772
"scaffold212_cov85",347077,119.39,2907.04,2772
"scaffold212_cov85",347096,119.873,2882.74,2772
"scaffold212_cov85",358120,63.4025,941.653,2773
"scaffold212_cov85",358125,63.483,937.716,2773
"scaffold212_cov85",358171,63.5921,933.808,2773
"scaffold212_cov85",368837,59.6869,947.137,2774
"scaffold212_cov85",381486,47.0107,1027.05,2775
"scaffold212_cov85",381516,47.068,1031.59,2775
"scaffold212_cov85",383374,38.6655,260.603,2776
"scaffold212_cov85",383386,38.6494,260.619,2776
"scaffold212_cov85",562410,86.3542,1931.19,2777
"scaffold212_cov85",562439,86.3667,1927.24,2777
"scaffold212_cov85",566088,78.3202,2864.81,2778
"scaffold212_cov85",566132,78.3202,2851.96,2778
"scaffold212_cov85",567667,87.6977,2016.25,2779
"scaffold212_cov85",567671,87.8104,2020.9,2779
"scaffold212_cov85",597081,82.8945,1390.88,2780
"scaffold212_cov85",597085,82.839,1389.79,2780
"scaffold212_cov85",597086,82.9481,1392.21,2780
"scaffold212_cov85",597091,82.7818,1390.21,2780
"scaffold212_cov85",610794,102.472,2067.17,2781
"scaffold212_cov85",610809,102.436,2069.84,2781
"scaffold212_cov85",610815,102.433,2067.73,2781
"scaffold212_cov85",610830,102.435,2069.53,2781
"scaffold212_cov85",617729,90.025,1839.77,2782
"scaffold212_cov85",621468,103.599,3670.83,2783
"scaffold212_cov85",621475,115.161,3743.57,2783
"scaffold212_cov85",621484,118.569,3671.47,2783
"scaffold212_cov85",621500,119.617,3644.67,2783
"scaffold212_cov85",621504,119.807,3633.23,2783
"scaffold212_cov85",621520,120.889,3576.53,2783
"scaffold212_cov85",641055,70.8462,991.776,2784
"scaffold212_cov85",654805,87.1574,1842.52,2785
"scaffold212_cov85",800076,92.5957,2170.32,2786
"scaffold212_cov85",823650,37.975,283.3,2787
"scaffold212_cov85",823671,37.9589,283.531,2787
"scaffold212_cov85",823676,37.9123,282.65,2787
"scaffold212_cov85",839523,42.5098,704.05,2788
"scaffold212_cov85",840983,40.5188,382.114,2789
"scaffold212_cov85",871495,57.4902,701.075,2790
"scaffold2123_cov91",40241,87.8623,1655.3,2791
"scaffold2123_cov91",40274,64.2218,869.854,2791
"scaffold2123_cov91",43829,84.7478,1370.26,2792
"scaffold2123_cov91",43830,84.7567,1369.77,2792
"scaffold2123_cov91",43833,84.517,1361.39,2792
"scaffold2123_cov91",43869,84.8211,1366.52,2792
"scaffold2123_cov91",43876,84.8318,1366.47,2792
"scaffold2123_cov91",43926,78.1753,1138.37,2793
"scaffold2123_cov91",50941,80.2004,3232.2,2794
"scaffold2123_cov91",50959,80.2254,3227.34,2794
"scaffold2123_cov91",50960,80.3005,3235.69,2794
"scaffold2123_cov91",50967,80.4347,3247.3,2794
"scaffold2123_cov91",50969,80.39,3259.28,2794
"scaffold2123_cov91",123844,59.4848,958.709,2795
"scaffold2123_cov91",123848,59.1485,953.159,2795
"scaffold2123_cov91",123895,56.4758,886.031,2795
"scaffold2123_cov91",129893,83.9571,2197.5,2796
"scaffold2123_cov91",129902,82.8372,2169.02,2796
"scaffold214_cov85",71354,66.2111,923.712,2797
"scaffold214_cov85",71389,66.1163,929.028,2797
"scaffold214_cov85",75187,40.8945,317.98,2798
"scaffold214_cov85",80758,66.8551,1234.13,2799
"scaffold214_cov85",80805,67.5599,1225.22,2799
"scaffold214_cov85",120626,62.2719,4611.16,2800
"scaffold214_cov85",120731,112.063,4922.59,2801
"scaffold214_cov85",120734,112.188,4920.11,2801
"scaffold214_cov85",124162,49.3828,570.81,2802
"scaffold214_cov85",128045,50.864,755.01,2803
"scaffold214_cov85",223450,87.093,1411.82,2804
"scaffold214_cov85",223453,87.093,1411.82,2804
"scaffold214_cov85",223464,87.1038,1412,2804
"scaffold214_cov85",223468,87.0626,1408.84,2804
"scaffold214_cov85",223476,87.1002,1411.49,2804
"scaffold214_cov85",223482,87.0859,1411.44,2804
"scaffold214_cov85",223488,87.0984,1410.58,2804
"scaffold214_cov85",236237,93.3846,1699.99,2805
"scaffold214_cov85",236312,75.6798,1664.36,2805
"scaffold214_cov85",236318,75.6977,1666.46,2806
"scaffold214_cov85",245924,75.7989,1985.1,2807
"scaffold214_cov85",325780,46.4275,542.389,2808
"scaffold214_cov85",325782,51.5957,666.048,2808
"scaffold214_cov85",325784,52.6494,673.336,2808
"scaffold214_cov85",325793,52.6512,672.722,2808
"scaffold214_cov85",325796,52.61,670.995,2808
"scaffold214_cov85",325805,52.6655,673.406,2808
"scaffold214_cov85",325807,52.6726,673.357,2808
"scaffold214_cov85",325810,52.5814,676.595,2808
"scaffold214_cov85",325814,52.6708,673.304,2808
"scaffold214_cov85",365842,68.7549,1193.13,2809
"scaffold214_cov85",365843,68.7549,1193.37,2809
"scaffold214_cov85",365844,68.7496,1193.6,2809
"scaffold214_cov85",412092,58.6333,667.788,2810
"scaffold214_cov85",412100,58.6404,668.152,2810
"scaffold214_cov85",412117,58.6279,668.808,2810
"scaffold214_cov85",440106,96.9624,1992.42,2811
"scaffold214_cov85",440134,97.0769,1989.95,2811
"scaffold214_cov85",481326,39.3417,442.419,2812
"scaffold214_cov85",481327,39.3488,442.604,2812
"scaffold214_cov85",481329,39.3542,443.1,2812
"scaffold214_cov85",481330,39.3542,443.1,2812
"scaffold214_cov85",481331,39.356,443.072,2812
"scaffold214_cov85",481343,38.8569,413.162,2812
"scaffold214_cov85",494696,73.186,2519.75,2813
"scaffold216_cov77",99448,36.7174,286.146,2814
"scaffold216_cov77",99453,36.1574,292.387,2814
"scaffold216_cov77",134741,70.8301,1433.47,2815
"scaffold216_cov77",135029,43.9213,459.736,2816
"scaffold216_cov77",183241,38.4419,347.616,2817
"scaffold216_cov77",203241,80.4902,1386.94,2818
"scaffold216_cov77",203271,80.9589,1393.3,2818
"scaffold216_cov77",245302,53.5188,751.544,2819
"scaffold216_cov77",245327,53.6583,753.706,2819
"scaffold216_cov77",250754,79.6243,1865.84,2820
"scaffold216_cov77",250763,79.1789,1843.03,2820
"scaffold216_cov77",250766,79.5814,1852.69,2820
"scaffold216_cov77",262396,95.7156,2953.82,2821
"scaffold216_cov77",262421,97.7549,2967.8,2821
"scaffold216_cov77",262427,99.4007,3015.27,2821
"scaffold216_cov77",262444,104.832,2993.02,2821
"scaffold216_cov77",262445,105.352,3013.96,2821
"scaffold216_cov77",284419,76.4007,1576.51,2822
"scaffold216_cov77",284430,86.136,1542.64,2822
"scaffold216_cov77",284464,85.7796,1578.61,2822
"scaffold216_cov77",434455,31.5975,262.796,2823
"scaffold219_cov83",14693,79.1234,1332.04,2824
"scaffold219_cov83",14756,129.592,3864.96,2824
"scaffold219_cov83",14771,129.623,3864.03,2825
"scaffold219_cov83",53050,67.1986,1061.53,2826
"scaffold219_cov83",101105,116.27,3607.65,2827
"scaffold219_cov83",106902,92.8104,1991.64,2828
"scaffold219_cov83",106927,97.0859,1823.53,2828
"scaffold219_cov83",106931,97.4848,1819.91,2828
"scaffold219_cov83",106999,96.2397,10030.5,2829
"scaffold219_cov83",107023,96.6834,10017.9,2829
